QUERY_ID,QUERY_TEXT,DATABASE_NAME,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,ROWS_PRODUCED,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,CREDITS_USED_CLOUD_SERVICES,LIST_EXTERNAL_FILE_TIME,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,IS_CLIENT_GENERATED_STATEMENT
01a2c0cb-0b02-b691-0001-255605e14a8a,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294497242,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:03:26.681 -0500,2022-03-06 17:03:26.719 -0500,38,0,0,33,5,0,0,0,0,,,0,,,0,0.000006000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0cb-0b02-b691-0001-255605e14a86,create or replace file format ""TEST_EDP_RELTIO_DB"".""MDM"".RELTIO_JSON_LOAD_FORMAT type = ""JSON"" strip_outer_array = true file_extension = "".gz"",,,CREATE,322526294497242,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:03:26.550 -0500,2022-03-06 17:03:26.629 -0500,79,0,0,42,37,0,0,0,0,,,0,,,0,0.000012000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0cb-0b02-b691-0001-255605e14a82,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294497238,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:03:26.149 -0500,2022-03-06 17:03:26.188 -0500,39,0,0,34,5,0,0,0,0,,,0,,,0,0.000006000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0cb-0b02-bc84-0001-255605e1512e,select 1,,,SELECT,322526294497238,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:03:26.042 -0500,2022-03-06 17:03:26.124 -0500,82,0,0,81,1,0,0,0,0,,,0,,,0,0.000013000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a52,select * from table(result_scan('01a2c0ca-0b02-bc84-0001-255605e150fe')),TEST_EDP_RELTIO_DB,MDM,SELECT,322526294497230,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-06 17:02:29.863 -0500,2022-03-06 17:02:31.341 -0500,1478,0,13,1381,93,0,0,0,0,,,0,,,0,0.000216000,4,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-bc84-0001-255605e150fe,"COPY INTO ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_source"" (""uri"", ""timestamp"", ""json"", ""deleted"", ""linked"")FROM (SELECT $1:object.uri, $1:object.updatedTime, $1:object, to_boolean($1:deleted), to_boolean($1:linked) FROM @""reltio-EmL6I4K9rvSM4yF-test-e810d7d2-7335-4d40-9f83-076192b430f4-stage""/entities/Individual)",TEST_EDP_RELTIO_DB,MDM,COPY,322526294497230,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-06 17:02:26.632 -0500,2022-03-06 17:02:28.774 -0500,2142,0,0,616,578,198,0,0,0,,,0,,,0,0.000225000,750,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-bc84-0001-255605e150fa,use schema ""MDM"",TEST_EDP_RELTIO_DB,,USE,322526294497230,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:26.544 -0500,2022-03-06 17:02:26.607 -0500,63,0,0,34,29,0,0,0,0,,,0,,,0,0.000009000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-bc84-0001-255605e150f6,use database ""TEST_EDP_RELTIO_DB"",,,USE,322526294497230,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:26.433 -0500,2022-03-06 17:02:26.513 -0500,80,0,0,38,42,0,0,0,0,,,0,,,0,0.000012000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-bc84-0001-255605e150f2,use warehouse ""TEST_EDP_RELTIO_WH"",,,USE,322526294497230,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:26.371 -0500,2022-03-06 17:02:26.413 -0500,42,0,0,30,12,0,0,0,0,,,0,,,0,0.000006000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a4a,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294504634,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:25.943 -0500,2022-03-06 17:02:25.991 -0500,48,0,0,43,5,0,0,0,0,,,0,,,0,0.000007000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-bc84-0001-255605e150ee,select 1,,,SELECT,322526294504634,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:25.556 -0500,2022-03-06 17:02:25.716 -0500,160,0,0,159,1,0,0,0,0,,,0,,,0,0.000024000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a46,CREATE OR REPLACE STREAM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_ov_STREAM"" on table ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_ov"" append_only = true;,,,CREATE_STREAM,322526294497226,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:24.979 -0500,2022-03-06 17:02:25.199 -0500,220,0,0,75,145,0,0,0,0,,,0,,,0,0.000034000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a42,CREATE OR REPLACE STREAM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_STREAM"" on table ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Individual_source"" append_only = true;,,,CREATE_STREAM,322526294497226,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:24.696 -0500,2022-03-06 17:02:24.901 -0500,205,0,0,92,113,0,0,0,0,,,0,,,0,0.000031000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a3e,create or replace stage ""TEST_EDP_RELTIO_DB"".""MDM"".""reltio-EmL6I4K9rvSM4yF-test-e810d7d2-7335-4d40-9f83-076192b430f4-stage"" url='s3://riviera-service/test/EmL6I4K9rvSM4yF/jobs/e810d7d2-7335-4d40-9f83-076192b430f4/extract/' storage_integration = ""TEST_EDP_RELTIOLOADER"" file_format = ""TEST_EDP_RELTIO_DB"".""MDM"".""RELTIO_JSON_LOAD_FORMAT"",,,CREATE,322526294497226,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:24.142 -0500,2022-03-06 17:02:24.378 -0500,236,0,0,103,133,0,0,0,0,,,0,,,0,0.000036000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a3a,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294497226,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:23.953 -0500,2022-03-06 17:02:24.036 -0500,83,0,0,78,5,0,0,0,0,,,0,,,0,0.000013000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a36,create or replace file format ""TEST_EDP_RELTIO_DB"".""MDM"".RELTIO_JSON_LOAD_FORMAT type = ""JSON"" strip_outer_array = true file_extension = "".gz"",,,CREATE,322526294497226,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:23.467 -0500,2022-03-06 17:02:23.900 -0500,433,0,0,349,84,0,0,0,0,,,0,,,0,0.000066000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-bc84-0001-255605e150ea,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294504630,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:23.182 -0500,2022-03-06 17:02:23.225 -0500,43,0,0,30,13,0,0,0,0,,,0,,,0,0.000006000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0ca-0b02-b691-0001-255605e14a32,select 1,,,SELECT,322526294504630,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:02:23.104 -0500,2022-03-06 17:02:23.159 -0500,55,0,0,54,1,0,0,0,0,,,0,,,0,0.000008000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e14a0a,select * from table(result_scan('01a2c0c9-0b02-bc84-0001-255605e150d2')),TEST_EDP_RELTIO_DB,MDM,SELECT,322526294497222,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-06 17:01:17.944 -0500,2022-03-06 17:01:18.401 -0500,457,0,13,310,139,0,0,0,0,,,0,,,0,0.000061000,8,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-bc84-0001-255605e150d2,"COPY INTO ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_source"" (""uri"", ""timestamp"", ""json"", ""deleted"", ""linked"")FROM (SELECT $1:object.uri, $1:object.updatedTime, $1:object, to_boolean($1:deleted), to_boolean($1:linked) FROM @""reltio-EmL6I4K9rvSM4yF-test-e810d7d2-7335-4d40-9f83-076192b430f4-stage""/entities/Organization)",TEST_EDP_RELTIO_DB,MDM,COPY,322526294497222,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-06 17:01:15.572 -0500,2022-03-06 17:01:16.902 -0500,1330,0,0,251,613,0,0,0,0,,,0,,,0,0.000125000,466,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-bc84-0001-255605e150ce,use schema ""MDM"",TEST_EDP_RELTIO_DB,,USE,322526294497222,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:15.504 -0500,2022-03-06 17:01:15.552 -0500,48,0,0,37,11,0,0,0,0,,,0,,,0,0.000007000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e14a02,use database ""TEST_EDP_RELTIO_DB"",,,USE,322526294497222,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:15.317 -0500,2022-03-06 17:01:15.455 -0500,138,0,0,95,43,0,0,0,0,,,0,,,0,0.000021000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-bc84-0001-255605e150ca,use warehouse ""TEST_EDP_RELTIO_WH"",,,USE,322526294497222,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:15.229 -0500,2022-03-06 17:01:15.292 -0500,63,0,0,46,17,0,0,0,0,,,0,,,0,0.000009000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-bc84-0001-255605e150c6,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294497218,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:14.927 -0500,2022-03-06 17:01:14.980 -0500,53,0,0,48,5,0,0,0,0,,,0,,,0,0.000008000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149fe,select 1,,,SELECT,322526294497218,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:14.730 -0500,2022-03-06 17:01:14.853 -0500,123,0,0,122,1,0,0,0,0,,,0,,,0,0.000019000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149fa,CREATE OR REPLACE STREAM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_ov_STREAM"" on table ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_ov"" append_only = true;,,,CREATE_STREAM,322526294504622,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:13.786 -0500,2022-03-06 17:01:14.291 -0500,505,0,0,242,263,0,0,0,0,,,0,,,0,0.000077000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149f6,CREATE OR REPLACE STREAM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_STREAM"" on table ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Organization_source"" append_only = true;,,,CREATE_STREAM,322526294504622,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:13.209 -0500,2022-03-06 17:01:13.754 -0500,545,0,0,256,289,0,0,0,0,,,0,,,0,0.000083000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-bc84-0001-255605e150c2,create or replace stage ""TEST_EDP_RELTIO_DB"".""MDM"".""reltio-EmL6I4K9rvSM4yF-test-e810d7d2-7335-4d40-9f83-076192b430f4-stage"" url='s3://riviera-service/test/EmL6I4K9rvSM4yF/jobs/e810d7d2-7335-4d40-9f83-076192b430f4/extract/' storage_integration = ""TEST_EDP_RELTIOLOADER"" file_format = ""TEST_EDP_RELTIO_DB"".""MDM"".""RELTIO_JSON_LOAD_FORMAT"",,,CREATE,322526294504622,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:11.805 -0500,2022-03-06 17:01:12.881 -0500,1076,0,0,53,1023,0,0,0,0,,,0,,,0,0.000164000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149f2,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294504622,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:11.608 -0500,2022-03-06 17:01:11.720 -0500,112,0,0,105,7,0,0,0,0,,,0,,,0,0.000017000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149ee,create or replace file format ""TEST_EDP_RELTIO_DB"".""MDM"".RELTIO_JSON_LOAD_FORMAT type = ""JSON"" strip_outer_array = true file_extension = "".gz"",,,CREATE,322526294504622,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:11.285 -0500,2022-03-06 17:01:11.563 -0500,278,0,0,153,125,0,0,0,0,,,0,,,0,0.000042000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149ea,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294504618,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:10.893 -0500,2022-03-06 17:01:10.972 -0500,79,0,0,69,10,0,0,0,0,,,0,,,0,0.000012000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c9-0b02-b691-0001-255605e149e6,select 1,,,SELECT,322526294504618,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:01:10.695 -0500,2022-03-06 17:01:10.852 -0500,157,0,0,156,1,0,0,0,0,,,0,,,0,0.000024000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-bc84-0001-255605e150aa,select * from table(result_scan('01a2c0c8-0b02-b691-0001-255605e149c2')),TEST_EDP_RELTIO_DB,MDM,SELECT,322526294497210,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-06 17:00:19.787 -0500,2022-03-06 17:00:20.371 -0500,584,0,13,484,95,0,0,0,0,,,0,,,0,0.000077000,5,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149c2,"COPY INTO ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Account_source"" (""uri"", ""timestamp"", ""json"", ""deleted"", ""linked"")FROM (SELECT $1:object.uri, $1:object.updatedTime, $1:object, to_boolean($1:deleted), to_boolean($1:linked) FROM @""reltio-EmL6I4K9rvSM4yF-test-e810d7d2-7335-4d40-9f83-076192b430f4-stage""/entities/Account)",TEST_EDP_RELTIO_DB,MDM,COPY,322526294497210,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,X-Small,STANDARD,1,,SUCCESS,,,2022-03-06 17:00:16.401 -0500,2022-03-06 17:00:19.513 -0500,3112,0,0,1138,702,836,0,0,0,,,0,,,0,0.000270000,436,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149be,use schema ""MDM"",TEST_EDP_RELTIO_DB,,USE,322526294497210,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:16.262 -0500,2022-03-06 17:00:16.379 -0500,117,0,0,89,28,0,0,0,0,,,0,,,0,0.000018000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149ba,use database ""TEST_EDP_RELTIO_DB"",,,USE,322526294497210,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,TEST_EDP_RELTIO_WH,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:16.103 -0500,2022-03-06 17:00:16.234 -0500,131,0,0,94,37,0,0,0,0,,,0,,,0,0.000020000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-bc84-0001-255605e150a6,use warehouse ""TEST_EDP_RELTIO_WH"",,,USE,322526294497210,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:15.947 -0500,2022-03-06 17:00:16.067 -0500,120,0,0,95,25,0,0,0,0,,,0,,,0,0.000018000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149b6,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294504614,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:15.456 -0500,2022-03-06 17:00:15.526 -0500,70,0,0,61,9,0,0,0,0,,,0,,,0,0.000011000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149b2,select 1,,,SELECT,322526294504614,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:15.343 -0500,2022-03-06 17:00:15.413 -0500,70,0,0,69,1,0,0,0,0,,,0,,,0,0.000011000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149ae,CREATE OR REPLACE STREAM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Account_ov_STREAM"" on table ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Account_ov"" append_only = true;,,,CREATE_STREAM,322526294497206,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:14.295 -0500,2022-03-06 17:00:14.836 -0500,541,0,0,217,324,0,0,0,0,,,0,,,0,0.000083000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-bc84-0001-255605e150a2,CREATE OR REPLACE STREAM ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Account_STREAM"" on table ""TEST_EDP_RELTIO_DB"".""MDM"".""entity_Account_source"" append_only = true;,,,CREATE_STREAM,322526294497206,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:13.797 -0500,2022-03-06 17:00:14.230 -0500,433,0,0,186,247,0,0,0,0,,,0,,,0,0.000066000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149aa,create or replace stage ""TEST_EDP_RELTIO_DB"".""MDM"".""reltio-EmL6I4K9rvSM4yF-test-e810d7d2-7335-4d40-9f83-076192b430f4-stage"" url='s3://riviera-service/test/EmL6I4K9rvSM4yF/jobs/e810d7d2-7335-4d40-9f83-076192b430f4/extract/' storage_integration = ""TEST_EDP_RELTIOLOADER"" file_format = ""TEST_EDP_RELTIO_DB"".""MDM"".""RELTIO_JSON_LOAD_FORMAT"",,,CREATE,322526294497206,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:12.253 -0500,2022-03-06 17:00:13.434 -0500,1181,0,0,93,1088,0,0,0,0,,,0,,,0,0.000180000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-bc84-0001-255605e1509a,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294497206,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:12.112 -0500,2022-03-06 17:00:12.170 -0500,58,0,0,48,10,0,0,0,0,,,0,,,0,0.000009000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-b691-0001-255605e149a6,create or replace file format ""TEST_EDP_RELTIO_DB"".""MDM"".RELTIO_JSON_LOAD_FORMAT type = ""JSON"" strip_outer_array = true file_extension = "".gz"",,,CREATE,322526294497206,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:11.716 -0500,2022-03-06 17:00:12.049 -0500,333,0,0,175,158,0,0,0,0,,,0,,,0,0.000051000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-bc84-0001-255605e15096,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294497202,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:11.292 -0500,2022-03-06 17:00:11.356 -0500,64,0,0,45,19,0,0,0,0,,,0,,,0,0.000010000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0c8-0b02-bc84-0001-255605e15092,select 1,,,SELECT,322526294497202,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 17:00:11.182 -0500,2022-03-06 17:00:11.268 -0500,86,0,0,85,1,0,0,0,0,,,0,,,0,0.000013000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0a8-0b02-bc84-0001-255605e13dc6,show grants to role ""TEST_EDP_RELTIOLOAD_ROLE"",,,SHOW,322526294504554,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 16:28:01.999 -0500,2022-03-06 16:28:06.618 -0500,4619,0,0,35,4584,0,0,0,0,,,0,,,0,0.000706000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0a8-0b02-bc84-0001-255605e13dc2,use role ""TEST_EDP_RELTIOLOAD_ROLE"",,,USE,322526294504554,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 16:28:01.950 -0500,2022-03-06 16:28:01.982 -0500,32,0,0,29,3,0,0,0,0,,,0,,,0,0.000005000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0a8-0b02-bb7b-0001-255605e1256e,show grants to user ""SVC_EDP_RELTIOLOAD_TEST"",,,SHOW,322526294504554,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 16:28:01.894 -0500,2022-03-06 16:28:01.933 -0500,39,0,0,32,7,0,0,0,0,,,0,,,0,0.000006000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0a8-0b02-b9c2-0001-255605df5602,describe integration ""TEST_EDP_RELTIOLOADER"",,,DESCRIBE,322526294515746,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 16:28:01.613 -0500,2022-03-06 16:28:01.663 -0500,50,0,0,44,6,0,0,0,0,,,0,,,0,0.000008000,0,6.5.1,0,0,0,0,0,FALSE
01a2c0a8-0b02-bc84-0001-255605e13dbe,select 1,,,SELECT,322526294515746,SVC_EDP_RELTIOLOAD_TEST,TEST_EDP_RELTIOLOAD_ROLE,,,STANDARD,,,SUCCESS,,,2022-03-06 16:28:01.516 -0500,2022-03-06 16:28:01.575 -0500,59,0,0,58,1,0,0,0,0,,,0,,,0,0.000009000,0,6.5.1,0,0,0,0,0,FALSE
